States,Years,Quarter,Brands,Percentage,Transaction_Count
meghalaya,2021,1,Oppo,0.13249925341464563,25290
meghalaya,2021,1,Realme,0.07783872708506882,14857
meghalaya,2021,1,Huawei,0.018620100697336918,3554
meghalaya,2021,1,Apple,0.017519869648816726,3344
meghalaya,2021,1,Asus,0.01675494711032174,3198
meghalaya,2021,1,Micromax,0.016330572277321095,3117
meghalaya,2021,1,Motorola,0.016121004458555344,3077
meghalaya,2021,1,Others,0.1206639108498499,23031
meghalaya,2021,2,Xiaomi,0.23731318611864688,48812
meghalaya,2021,2,Samsung,0.1865173127971763,38364
meghalaya,2021,2,Vivo,0.15794463405384906,32487
meghalaya,2021,2,Oppo,0.13175908909697306,27101
meghalaya,2021,2,Realme,0.0853485409799403,17555
meghalaya,2021,2,Apple,0.017784389798041676,3658
meghalaya,2021,2,Huawei,0.017482959462481646,3596
meghalaya,2021,2,Asus,0.015484768044495006,3185
meghalaya,2021,2,Motorola,0.014920801610221406,3069
meghalaya,2021,2,Micromax,0.01480411889968204,3045
meghalaya,2021,2,Others,0.12064019913849265,24814
meghalaya,2021,3,Xiaomi,0.23670230650258894,52800
meghalaya,2021,3,Samsung,0.17846367650684777,39809
meghalaya,2021,3,Vivo,0.16234729787281735,36214
meghalaya,2021,3,Oppo,0.13386681012261,29861
meghalaya,2021,3,Realme,0.09235424652007262,20601
meghalaya,2021,3,Apple,0.018048550870822407,4026
meghalaya,2021,3,Huawei,0.01772129200008966,3953
meghalaya,2021,3,Motorola,0.013834532535359649,3086
meghalaya,2021,3,Asus,0.013798668549525923,3078
meghalaya,2021,3,Micromax,0.013610382623898864,3036
meghalaya,2021,3,Others,0.11925223589536682,26601
meghalaya,2021,4,Xiaomi,0.23871260425857793,57355
meghalaya,2021,4,Samsung,0.17271962974678276,41499
meghalaya,2021,4,Vivo,0.16126991526129156,38748
meghalaya,2021,4,Oppo,0.13278089466762116,31903
meghalaya,2021,4,Realme,0.10354271063978557,24878
meghalaya,2021,4,Apple,0.018962158922536502,4556
meghalaya,2021,4,Huawei,0.016127823929944895,3875
meghalaya,2021,4,Motorola,0.012997985582765912,3123
meghalaya,2021,4,Asus,0.012956365391978957,3113
meghalaya,2021,4,HMD Global,0.012881449048562438,3095
meghalaya,2021,4,Others,0.11704846255015233,28123
meghalaya,2022,1,Xiaomi,0.2361758762346632,60423
meghalaya,2022,1,Samsung,0.16768358225290123,42900
meghalaya,2022,1,Vivo,0.16145310136453003,41306
meghalaya,2022,1,Oppo,0.13402960455599028,34290
meghalaya,2022,1,Realme,0.11082751261535576,28354
meghalaya,2022,1,Apple,0.019477093015529297,4983
meghalaya,2022,1,Huawei,0.01542767130890912,3947
meghalaya,2022,1,Tecno,0.013567126200462009,3471
meghalaya,2022,1,OnePlus,0.012472687901375474,3191
meghalaya,2022,1,Micromax,0.01226943507440226,3139
meghalaya,2022,1,Others,0.11661630947588132,29835
mizoram,2018,1,Xiaomi,0.316344001053602,2402
mizoram,2018,1,Samsung,0.1705518240484657,1295
mizoram,2018,1,Vivo,0.11892532595811932,903
mizoram,2018,1,Oppo,0.09192677466087186,698
mizoram,2018,1,Apple,0.04543658632951403,345
mizoram,2018,1,Realme,0.039905175819834056,303
mizoram,2018,1,Gionee,0.03384696430923219,257
mizoram,2018,1,OnePlus,0.023047543790333202,175
mizoram,2018,1,Huawei,0.01909653628341894,145
mizoram,2018,1,Motorola,0.018042934281575135,137
mizoram,2018,1,Others,0.12287633346503359,933
mizoram,2018,2,Xiaomi,0.3190366532335444,3325
mizoram,2018,2,Samsung,0.16628286317405488,1733
mizoram,2018,2,Vivo,0.12396852811360583,1292
mizoram,2018,2,Oppo,0.09710228363078104,1012
mizoram,2018,2,Apple,0.0455766647476492,475
mizoram,2018,2,Realme,0.04039531759739014,421
mizoram,2018,2,Gionee,0.029265016311648438,305
mizoram,2018,2,OnePlus,0.020629437727883324,215
mizoram,2018,2,Motorola,0.019765879869506814,206
mizoram,2018,2,Huawei,0.01938207637689503,202
mizoram,2018,2,Others,0.11859527921704087,1236
mizoram,2018,3,Xiaomi,0.3195421321197076,4634
mizoram,2018,3,Samsung,0.1643221624603503,2383
mizoram,2018,3,Vivo,0.13274031168114742,1925
mizoram,2018,3,Oppo,0.10026203282305889,1454
mizoram,2018,3,Apple,0.04095986760446835,594
mizoram,2018,3,Realme,0.03992552751344642,579
mizoram,2018,3,Gionee,0.030892290718521582,448
mizoram,2018,3,Huawei,0.021859053923596744,317
mizoram,2018,3,OnePlus,0.018135429595917803,263
mizoram,2018,3,Motorola,0.017928561577713418,260
mizoram,2018,3,Others,0.11343262998207145,1645
mizoram,2018,4,Xiaomi,0.3251742835011619,6297
mizoram,2018,4,Samsung,0.1597727859540408,3094
mizoram,2018,4,Vivo,0.14237025561580172,2757
mizoram,2018,4,Oppo,0.10389878647043635,2012
mizoram,2018,4,Apple,0.04089852827265685,792
mizoram,2018,4,Realme,0.03810999225406662,738
mizoram,2018,4,Gionee,0.02809191840950168,544
mizoram,2018,4,Huawei,0.021998450813323005,426
mizoram,2018,4,Motorola,0.017195972114639815,333
mizoram,2018,4,Asus,0.016266460108443067,315
mizoram,2018,4,Others,0.10622256648592822,2057
mizoram,2019,1,Xiaomi,0.3236163920574567,7660
mizoram,2019,1,Samsung,0.15783692437684832,3736
mizoram,2019,1,Vivo,0.14921841994085341,3532
mizoram,2019,1,Oppo,0.10726658217152514,2539
mizoram,2019,1,Apple,0.04021968736797634,952
mizoram,2019,1,Realme,0.039966201943388256,946
mizoram,2019,1,Gionee,0.02826362484157161,669
mizoram,2019,1,Huawei,0.022771440642163077,539
mizoram,2019,1,Asus,0.01605407689057879,380
mizoram,2019,1,Motorola,0.01588508660752007,376
mizoram,2019,1,Others,0.09890156316011829,2341
mizoram,2019,2,Xiaomi,0.3239127404516309,9295
mizoram,2019,2,Samsung,0.16012684694730972,4595
mizoram,2019,2,Vivo,0.1555965988291051,4465
mizoram,2019,2,Oppo,0.10848201839977697,3113
mizoram,2019,2,Realme,0.0380889322553666,1093
mizoram,2019,2,Apple,0.03794954000557569,1089
mizoram,2019,2,Gionee,0.027390577083914135,786
mizoram,2019,2,Huawei,0.022581544466127684,648
mizoram,2019,2,Asus,0.017389183161416227,499
mizoram,2019,2,Motorola,0.014949818790075271,429
mizoram,2019,2,Others,0.0935321996097017,2684
mizoram,2019,3,Xiaomi,0.32486670182223004,11089
mizoram,2019,3,Vivo,0.16101248022499562,5496
mizoram,2019,3,Samsung,0.15064158903146424,5142
mizoram,2019,3,Oppo,0.11158961739028535,3809
mizoram,2019,3,Realme,0.038700416007499856,1321
mizoram,2019,3,Apple,0.03700123044471788,1263
mizoram,2019,3,Gionee,0.027538524638190662,940
mizoram,2019,3,Huawei,0.023231968125622546,793
mizoram,2019,3,Asus,0.018017226226050273,615
mizoram,2019,3,Motorola,0.013769262319095331,470
mizoram,2019,3,Others,0.09363098376984824,3196
mizoram,2019,4,Xiaomi,0.32465020472757417,12924
mizoram,2019,4,Vivo,0.16895676856992137,6726
mizoram,2019,4,Samsung,0.1493380893767741,5945
mizoram,2019,4,Oppo,0.11414504257831144,4544
mizoram,2019,4,Realme,0.039815117184556256,1585
mizoram,2019,4,Apple,0.036222964656233515,1442
mizoram,2019,4,Gionee,0.025170187646009697,1002
mizoram,2019,4,Huawei,0.023512271094476123,936
mizoram,2019,4,Asus,0.014871009068301138,592
mizoram,2019,4,Motorola,0.012635333718505866,503
mizoram,2019,4,Others,0.09068301137933633,3610
mizoram,2020,1,Xiaomi,0.3193186950256995,14848
mizoram,2020,1,Vivo,0.1765844426761866,8211
mizoram,2020,1,Samsung,0.14540097636508312,6761
mizoram,2020,1,Oppo,0.11819609023849975,5496
mizoram,2020,1,Realme,0.04234499666659498,1969
mizoram,2020,1,Apple,0.034774941396589175,1617
mizoram,2020,1,Huawei,0.022968235876040344,1068
mizoram,2020,1,Gionee,0.022903718359534614,1065
mizoram,2020,1,Asus,0.01494655799049442,695
mizoram,2020,1,OnePlus,0.011677670487537366,543
mizoram,2020,1,Others,0.09088367491774017,4226
mizoram,2020,2,Xiaomi,0.3178104869183431,17662
mizoram,2020,2,Vivo,0.18308921438082557,10175
mizoram,2020,2,Samsung,0.14175693669701658,7878
mizoram,2020,2,Oppo,0.12226940655702306,6795
mizoram,2020,2,Realme,0.04298772807427934,2389
mizoram,2020,2,Apple,0.03177744988663764,1766
mizoram,2020,2,Gionee,0.022420556375283406,1246
mizoram,2020,2,Huawei,0.02209666390758268,1228
mizoram,2020,2,Asus,0.014395220786698816,800
mizoram,2020,2,OnePlus,0.010490517148306762,583
mizoram,2020,2,Others,0.09090581926800302,5052
mizoram,2020,3,Xiaomi,0.3180121496011125,21725
mizoram,2020,3,Vivo,0.18916782551416234,12923
mizoram,2020,3,Samsung,0.13907633755397789,9501
mizoram,2020,3,Oppo,0.1253458244894972,8563
mizoram,2020,3,Realme,0.045612237429554274,3116
mizoram,2020,3,Apple,0.030681402327453706,2096
mizoram,2020,3,Huawei,0.021459415940862182,1466
mizoram,2020,3,Gionee,0.02053721730220303,1403
mizoram,2020,3,Asus,0.014140379126107005,966
mizoram,2020,3,OnePlus,0.009778233184512918,668
mizoram,2020,3,Others,0.08618897753055697,5888
mizoram,2020,4,Xiaomi,0.31658431875627135,24925
mizoram,2020,4,Vivo,0.191309649312215,15062
mizoram,2020,4,Samsung,0.13981786081721304,11008
mizoram,2020,4,Oppo,0.12771335306296122,10055
mizoram,2020,4,Realme,0.04803698670155339,3782
mizoram,2020,4,Apple,0.03102970875512822,2443
mizoram,2020,4,Huawei,0.020639900420418893,1625
mizoram,2020,4,Gionee,0.019064917249876162,1501
mizoram,2020,4,Asus,0.013514371721431202,1064
mizoram,2020,4,OnePlus,0.009030750276257129,711
mizoram,2020,4,Others,0.08325818292667438,6555
mizoram,2021,1,Xiaomi,0.3172244897959184,27202
mizoram,2021,1,Vivo,0.19668804664723033,16866
mizoram,2021,1,Samsung,0.1373527696793003,11778
mizoram,2021,1,Oppo,0.12704373177842565,10894
mizoram,2021,1,Realme,0.049597667638483965,4253
mizoram,2021,1,Apple,0.03112536443148688,2669
mizoram,2021,1,Huawei,0.01993002915451895,1709
mizoram,2021,1,Gionee,0.017807580174927114,1527
mizoram,2021,1,Asus,0.01455393586005831,1248
mizoram,2021,1,OnePlus,0.00892128279883382,765
mizoram,2021,1,Others,0.07975510204081633,6839
mizoram,2021,2,Xiaomi,0.3136074855216527,29025
mizoram,2021,2,Vivo,0.1988071570576541,18400
mizoram,2021,2,Samsung,0.1388408678364595,12850
mizoram,2021,2,Oppo,0.12688002420261044,11743
mizoram,2021,2,Realme,0.05480162503241421,5072
mizoram,2021,2,Apple,0.031312127236580514,2898
mizoram,2021,2,Huawei,0.018324833607053333,1696
mizoram,2021,2,Gionee,0.01633676203647679,1512
mizoram,2021,2,Asus,0.013116950471086524,1214
mizoram,2021,2,OnePlus,0.009032759961967327,836
mizoram,2021,2,Others,0.0789394070360446,7306
mizoram,2021,3,Xiaomi,0.3099545937782547,31196
mizoram,2021,3,Vivo,0.2043776764334754,20570
mizoram,2021,3,Samsung,0.1331286575854223,13399
mizoram,2021,3,Oppo,0.1302771071169533,13112
mizoram,2021,3,Realme,0.0595844883603088,5997
mizoram,2021,3,Apple,0.031247826562142936,3145
mizoram,2021,3,Huawei,0.01809293868669707,1821
mizoram,2021,3,Gionee,0.015907081184734766,1601
mizoram,2021,3,Asus,0.011684401919580315,1176
mizoram,2021,3,OnePlus,0.009786680179240316,985
mizoram,2021,3,Others,0.07595854819319006,7645
mizoram,2021,4,Xiaomi,0.31196900511969006,33819
mizoram,2021,4,Vivo,0.20315483603154835,22023
mizoram,2021,4,Samsung,0.12989253263225867,14081
mizoram,2021,4,Oppo,0.12747566994142337,13819
mizoram,2021,4,Realme,0.06875144135418108,7453
mizoram,2021,4,Apple,0.0325815229924819,3532
mizoram,2021,4,Huawei,0.016567501499008347,1796
mizoram,2021,4,Gionee,0.014381255477145888,1559
mizoram,2021,4,OnePlus,0.010728287440616208,1163
mizoram,2021,4,Asus,0.010691388773580555,1159
mizoram,2021,4,Others,0.07380655873806559,8001
mizoram,2022,1,Xiaomi,0.3094583459820461,35679
mizoram,2022,1,Vivo,0.2047877184613383,23611
mizoram,2022,1,Oppo,0.12893880914176678,14866
mizoram,2022,1,Samsung,0.12708270089769722,14652
mizoram,2022,1,Realme,0.07305607355045753,8423
mizoram,2022,1,Apple,0.03298495164577822,3803
mizoram,2022,1,Huawei,0.015750899865562253,1816
mizoram,2022,1,Gionee,0.013556528904115529,1563
mizoram,2022,1,OnePlus,0.011023895225291644,1271
mizoram,2022,1,Tecno,0.01098920161325296,1267
mizoram,2022,1,Others,0.07237087471269353,8344
nagaland,2018,1,Xiaomi,0.27636990845163856,4166
nagaland,2018,1,Samsung,0.158020432532838,2382
nagaland,2018,1,Vivo,0.12418734244394321,1872
nagaland,2018,1,Oppo,0.08902746450842511,1342
nagaland,2018,1,Realme,0.048096059440095526,725
nagaland,2018,1,Apple,0.030980496218654636,467
nagaland,2018,1,Gionee,0.02952102958736898,445
nagaland,2018,1,Lenovo,0.028658617487063817,432
nagaland,2018,1,Micromax,0.02295342974658352,346
nagaland,2018,1,Motorola,0.019769138914687543,298
nagaland,2018,1,Others,0.17241608066870107,2599
nagaland,2018,2,Xiaomi,0.2807987163487253,6300
nagaland,2018,2,Samsung,0.15604385808522017,3501
nagaland,2018,2,Vivo,0.1281422713496167,2875
nagaland,2018,2,Oppo,0.09542699233374934,2141
nagaland,2018,2,Realme,0.04733464075592797,1062
nagaland,2018,2,Apple,0.030531288999821715,685
nagaland,2018,2,Gionee,0.029417008379390267,660
nagaland,2018,2,Lenovo,0.02781244428596898,624
nagaland,2018,2,Micromax,0.024514173649491888,550
nagaland,2018,2,Motorola,0.017917632376537707,402
nagaland,2018,2,Others,0.16206097343555,3636
nagaland,2018,3,Xiaomi,0.2816142100342786,9037
nagaland,2018,3,Samsung,0.1526643814272359,4899
nagaland,2018,3,Vivo,0.1375506388282954,4414
nagaland,2018,3,Oppo,0.098504206918043,3161
nagaland,2018,3,Realme,0.04749143035213462,1524
nagaland,2018,3,Gionee,0.029666562792147088,952
nagaland,2018,3,Apple,0.027952633219071363,897
nagaland,2018,3,Lenovo,0.025740105952009974,826
nagaland,2018,3,Micromax,0.02327827983795575,747
nagaland,2018,3,Huawei,0.019196011218448116,616
nagaland,2018,3,Others,0.15634153942038018,5017
nagaland,2018,4,Xiaomi,0.2888806195781101,12421
nagaland,2018,4,Samsung,0.1520106053910738,6536
nagaland,2018,4,Vivo,0.14680093960043725,6312
nagaland,2018,4,Oppo,0.10303044398446404,4430
nagaland,2018,4,Realme,0.04735214084703584,2036
nagaland,2018,4,Gionee,0.026792566923273718,1152
nagaland,2018,4,Apple,0.026699537177012348,1148
nagaland,2018,4,Lenovo,0.02381561504290997,1024
nagaland,2018,4,Huawei,0.019745563643975162,849
nagaland,2018,4,Asus,0.019536246714887084,840
nagaland,2018,4,Others,0.14533572109682072,6249
nagaland,2019,1,Xiaomi,0.2922409155830907,15755
nagaland,2019,1,Vivo,0.1515831648457643,8172
nagaland,2019,1,Samsung,0.15078555396857785,8129
nagaland,2019,1,Oppo,0.1063975811986422,5736
nagaland,2019,1,Realme,0.04705904175400197,2537
nagaland,2019,1,Gionee,0.027007475283337353,1456
nagaland,2019,1,Apple,0.02578323533230695,1390
nagaland,2019,1,Lenovo,0.021628239134870435,1166
nagaland,2019,1,Huawei,0.020849177347851088,1124
nagaland,2019,1,Asus,0.019532191945985048,1053
nagaland,2019,1,Others,0.13713342360557215,7393
nagaland,2019,2,Xiaomi,0.29304390725209667,19602
nagaland,2019,2,Vivo,0.1561047076587284,10442
nagaland,2019,2,Samsung,0.15084241527260767,10090
nagaland,2019,2,Oppo,0.10955135967469465,7328
nagaland,2019,2,Realme,0.04571616510442361,3058
nagaland,2019,2,Gionee,0.025937719573634718,1735
nagaland,2019,2,Apple,0.02453244831143203,1641
nagaland,2019,2,Huawei,0.021736855481305408,1454
nagaland,2019,2,Asus,0.020750175658907775,1388
nagaland,2019,2,Lenovo,0.020062489722085183,1342
nagaland,2019,2,Others,0.13172175629008387,8811
nagaland,2019,3,Xiaomi,0.2977134508036015,23840
nagaland,2019,3,Vivo,0.15701137655007055,12573
nagaland,2019,3,Samsung,0.14522272312898835,11629
nagaland,2019,3,Oppo,0.10986925084606067,8798
nagaland,2019,3,Realme,0.047204565605604605,3780
nagaland,2019,3,Gionee,0.02536308802777327,2031
nagaland,2019,3,Apple,0.02421419383843051,1939
nagaland,2019,3,Huawei,0.022803052062389948,1826
nagaland,2019,3,Asus,0.021429374227306217,1716
nagaland,2019,3,Lenovo,0.018219963285337863,1459
nagaland,2019,3,Others,0.13094896162443648,10486
nagaland,2019,4,Xiaomi,0.3000622825480005,27943
nagaland,2019,4,Vivo,0.1593574159185602,14840
nagaland,2019,4,Samsung,0.14307804647566685,13324
nagaland,2019,4,Oppo,0.11231261543748121,10459
nagaland,2019,4,Realme,0.04970791632661827,4629
nagaland,2019,4,Gionee,0.024558652978823935,2287
nagaland,2019,4,Apple,0.0236244147588162,2200
nagaland,2019,4,Huawei,0.023098234611915295,2151
nagaland,2019,4,Asus,0.01914651432498604,1783
nagaland,2019,4,Lenovo,0.017159915811176495,1598
nagaland,2019,4,Others,0.127893990807955,11910
nagaland,2020,1,Xiaomi,0.3015129313160916,32305
nagaland,2020,1,Vivo,0.16288511615317847,17452
nagaland,2020,1,Samsung,0.14061581251224997,15066
nagaland,2020,1,Oppo,0.11395984805353593,12210
nagaland,2020,1,Realme,0.05281726291031612,5659
nagaland,2020,1,Apple,0.023146635804485595,2480
nagaland,2020,1,Huawei,0.02280130293159609,2443
nagaland,2020,1,Gionee,0.022213303715595045,2380
nagaland,2020,1,Asus,0.01900264132981156,2036
nagaland,2020,1,Lenovo,0.01636131151825131,1753
nagaland,2020,1,Others,0.12468383375488833,13359
nagaland,2020,2,Xiaomi,0.3036212127030452,39533
nagaland,2020,2,Vivo,0.16562343996006298,21565
nagaland,2020,2,Samsung,0.13716063131216158,17859
nagaland,2020,2,Oppo,0.115802004531316,15078
nagaland,2020,2,Realme,0.05531277600706578,7202
nagaland,2020,2,Huawei,0.021973042509888255,2861
nagaland,2020,2,Gionee,0.021911600936983987,2853
nagaland,2020,2,Apple,0.02102837832648516,2738
nagaland,2020,2,Asus,0.018478553050958104,2406
nagaland,2020,2,Micromax,0.015936407972044084,2075
nagaland,2020,2,Others,0.12315195268998887,16035
nagaland,2020,3,Xiaomi,0.31425831571407115,54400
nagaland,2020,3,Vivo,0.16535533141543332,28624
nagaland,2020,3,Samsung,0.1324679676036648,22931
nagaland,2020,3,Oppo,0.11475627650110337,19865
nagaland,2020,3,Realme,0.05906785437824223,10225
nagaland,2020,3,Huawei,0.021888322761776022,3789
nagaland,2020,3,Gionee,0.020039744434046193,3469
nagaland,2020,3,Apple,0.019646921539403603,3401
nagaland,2020,3,Asus,0.017838780862592864,3088
nagaland,2020,3,Micromax,0.01604797060760459,2778
nagaland,2020,3,Others,0.11863251418206186,20536
nagaland,2020,4,Xiaomi,0.3133494286844132,60222
nagaland,2020,4,Vivo,0.16780964472287552,32251
nagaland,2020,4,Samsung,0.13303119861801985,25567
nagaland,2020,4,Oppo,0.1157044144275397,22237
nagaland,2020,4,Realme,0.06172081503527796,11862
nagaland,2020,4,Huawei,0.021244822777696837,4083
nagaland,2020,4,Apple,0.019855558099361043,3816
nagaland,2020,4,Gionee,0.019309218057318875,3711
nagaland,2020,4,Asus,0.016946947780298458,3257
nagaland,2020,4,Micromax,0.015547276624971382,2988
nagaland,2020,4,Others,0.1154806751722272,22194
nagaland,2021,1,Xiaomi,0.3140976285802279,65272
nagaland,2021,1,Vivo,0.17148040498922082,35635
nagaland,2021,1,Samsung,0.13155412688635665,27338
nagaland,2021,1,Oppo,0.11555859254696643,24014
nagaland,2021,1,Realme,0.06383777332922698,13266
nagaland,2021,1,Huawei,0.020721050200184787,4306
nagaland,2021,1,Apple,0.01983080535879273,4121
nagaland,2021,1,Gionee,0.018314983061287343,3806
nagaland,2021,1,Asus,0.017482483831228825,3633
nagaland,2021,1,Micromax,0.014624076070218664,3039
nagaland,2021,1,Others,0.11249807514628889,23378
nagaland,2021,2,Xiaomi,0.3129665035350166,69897
nagaland,2021,2,Vivo,0.17296283195350523,38629
nagaland,2021,2,Samsung,0.1314067977988421,29348
nagaland,2021,2,Oppo,0.11535482253276438,25763
nagaland,2021,2,Realme,0.06970184071604794,15567
nagaland,2021,2,Apple,0.01984445031499483,4432
